.tabfm_row_id,round_tier,position,height_inches,weight_lbs,bmi_proxy,weight_position_pct,height_position_pct,sophomore_feature_coverage,school_drafts_prior_5y,school_position_drafts_prior_5y,so_defensive_tot_pct,so_rushing_yds_pct,so_rush_yds_share_pct,so_defensive_solo_pct,so_receiving_yds_pct,so_rec_yds_share_pct,so_defensive_tfl_pct,so_defensive_pd_pct,so_defensive_sacks_pct,so_rush_share_pct,so_defensive_qb_hur_pct,so_receiving_td_pct,so_interceptions_int_pct,so_rushing_td_pct,so_passing_yds_pct,so_passing_td_pct,so_rec_td_share_pct,stars,recruit_rank,recruit_rating,recruit_rank_pct,recruit_rating_pct,years_since_recruit,blue_chip,power_conference,has_recruiting,has_sophomore_stats,has_junior_stats,junior_feature_coverage,transfer_or_school_mismatch
99,R2_3,IDL,77,310,36.75662000337325,0.8917525773195877,0.845360824742268,0.8048780487804879,48,8,0.9361702127659575,0,0,0.9361702127659575,0,0,0.9574468085106383,0.9787234042553191,1,0,0.9574468085106383,0,0,0,0,0,0,4,176,0.9298,0.9272727272727272,0.9272727272727272,2,1,1,1,1,0,0,0
100,R2_3,WR,69,180,26.578449905482042,0.22712933753943218,0.06309148264984227,0.8536585365853658,5,1,0,0.9489795918367347,0.9795918367346939,0,0.8367346938775511,0.8061224489795918,0,0,0,0.9897959183673469,0,0,0,0.9795918367346939,0,0,0,4,229,0.9123,0.935064935064935,0.935064935064935,2,1,1,1,1,0,0,0
101,R4_5,RB,71,220,30.68042055147788,0.7848837209302325,0.5348837209302325,0.8536585365853658,4,1,0,0.9875,0.9,0,0.975,0.85,0,0,0,0.925,0,0,0,0.9875,0.0125,0,0,2,3659,0.7397,0.09782608695652173,0.010869565217391304,2,0,0,1,1,0,0,0
102,R2_3,ILB,75,240,29.994666666666667,0.8450704225352113,0.784037558685446,0.8048780487804879,26,3,0.8823529411764706,0.014705882352941176,0.014705882352941176,0.9411764705882353,0,0,1,0.8970588235294118,1,0,0.9705882352941176,0,0,0,0,0,0,4,144,0.9391,0.9416666666666667,0.9416666666666667,2,1,1,1,1,0,0,0
103,R6_7,WR,72,185,25.087770061728396,0.34069400630914826,0.3659305993690852,0.8536585365853658,12,1,0.5102040816326531,0.9081632653061225,0.9183673469387755,0.6122448979591837,0.9489795918367347,0.9693877551020408,0,0,0,0.9183673469387755,0,0.9387755102040817,0,0,0,0,0.9789473684210527,3,750,0.8635,0.7597402597402597,0.7402597402597403,2,0,1,1,1,0,0,0
104,R1,EDGE,77,250,29.64243548659133,0.5517241379310345,0.9137931034482759,0.8048780487804879,12,2,0.9285714285714286,0,0,1,0,0,1,1,1,0,0.9285714285714286,0,0,0,0,0,0,5,2,0.9987,1,1,1,1,1,1,1,0,0,0
105,R2_3,IDL,76,290,35.296052631578945,0.6907216494845361,0.6185567010309279,0.8048780487804879,20,3,0.9787234042553191,0,0,0.9148936170212766,0,0,0.9361702127659575,0.9787234042553191,0.8936170212765957,0,1,0,0.9574468085106383,0,0,0,0,5,16,0.9919,0.9818181818181818,0.9818181818181818,1,1,1,1,1,0,0,0
106,R1,WR,74,188,24.135135135135137,0.48264984227129337,0.6340694006309149,0.8292682926829268,45,7,0.5102040816326531,0.030612244897959183,0.030612244897959183,0.6122448979591837,0.7755102040816326,0.7142857142857143,0,0,0,0,0,0.8061224489795918,0,0,0,0,0.7578947368421053,4,82,0.9621,0.9805194805194806,0.9805194805194806,1,1,1,1,1,0,0,0
107,R2_3,CB,73,210,27.70313379620942,0.9465648854961832,0.6551724137931034,0.8048780487804879,11,1,0.8765432098765432,0,0,0.8641975308641975,0,0,0.8518518518518519,0.8641975308641975,0.9629629629629629,0,0.9753086419753086,0,0,0,0,0,0,4,55,0.9727,0.9430379746835443,0.9430379746835443,1,1,1,1,1,0,0,1
108,R1,CB,71,195,27.194009125173576,0.7290076335877863,0.2720306513409962,0.8048780487804879,22,4,0.7777777777777778,0,0,0.7901234567901234,0,0,0.9876543209876543,0,0,0,0,0,0.9012345679012346,0,0,0,0,4,126,0.9441,0.9367088607594937,0.9367088607594937,1,1,1,1,1,0,0,0
109,R1,CB,72,192,26.037037037037038,0.6755725190839694,0.4367816091954023,0.8048780487804879,31,3,0.9753086419753086,0,0,0.9629629629629629,0,0,0,0.9259259259259259,0,0,0,0,0,0,0,0,0,5,14,0.9926,0.9936708860759493,0.9936708860759493,1,1,1,1,1,0,0,1
110,R1,WR,77,210,24.899645808736718,0.9211356466876972,0.9621451104100947,0.8292682926829268,19,2,0.5102040816326531,0.030612244897959183,0.030612244897959183,0,0.9387755102040817,0.9285714285714286,0,0,0,0,0,0.8877551020408163,0,0,0,0,0.8736842105263158,4,258,0.9087,0.9285714285714286,0.9285714285714286,1,1,1,1,1,0,0,0
111,R2_3,ILB,77,250,29.64243548659133,0.9389671361502347,0.9859154929577465,0.8048780487804879,31,6,0.04411764705882353,0.014705882352941176,0.014705882352941176,0.19117647058823528,0,0,0,0,0,0,0,0,0,0,0,0,0,4,331,0.8986,0.875,0.875,1,1,1,1,1,0,0,0
112,R6_7,CB,73,191,25.196659786076186,0.6641221374045801,0.6551724137931034,0.8048780487804879,6,0,0.9382716049382716,0,0,0.9259259259259259,0,0,0.8024691358024691,0.8395061728395061,0,0,0,0,0,0,0,0,0,3,1716,0.8311,0.49367088607594933,0.4936708860759494,1,0,1,1,1,0,0,0
113,R1,EDGE,76,270,32.86184210526316,0.8793103448275862,0.7068965517241379,0.8048780487804879,5,0,0.7142857142857143,0,0,0.7142857142857143,0,0,0.7857142857142857,0,0.9285714285714286,0,0.7142857142857143,0,0,0,0,0,0,4,59,0.9705,0.9714285714285714,0.9714285714285714,1,1,1,1,1,0,0,0
114,R4_5,RB,73,225,29.681929067367236,0.8604651162790697,0.9011627906976745,0.8536585365853658,20,2,0,0.9625,0.925,0,0.9875,0.95,0,0,0,0.9875,0,0,0,0.9375,0.0125,0,0,4,152,0.9351,0.967391304347826,0.9782608695652174,1,1,1,1,1,0,0,0
115,R6_7,WR,68,170,25.845588235294116,0.08832807570977919,0.01892744479495268,0.8536585365853658,1,1,0,0.8775510204081632,0.8571428571428571,0,0.8979591836734694,0.7959183673469388,0,0,0,0.8367346938775511,0,0.8877551020408163,0,0,0,0,0.8105263157894737,,,,,,,,0,0,1,0,0,0
116,R6_7,RB,71,222,30.959333465582226,0.8430232558139535,0.5348837209302325,0.8536585365853658,4,0,0,0.8625,0.875,0,0.875,0.975,0,0,0,0.875,0,0.8875,0,0.825,0.0125,0,0.975,,,,,,,,0,0,1,0,0,0
117,R1,IDL,77,305,36.163771293641425,0.8505154639175257,0.845360824742268,0.8048780487804879,31,4,0.8936170212765957,0,0,0.8936170212765957,0,0,0.9148936170212766,0.9148936170212766,0.9574468085106383,0,0.9148936170212766,0,0,0,0,0,0,5,1,0.9995,1,1,0,1,1,1,1,0,0,0
118,R4_5,CB,74,210,26.95945945945946,0.9465648854961832,0.842911877394636,0,26,1,,,,,,,,,,,,,,,,,,5,4,0.9976,1,1,0,1,,1,0,0,0,0
119,R2_3,IDL,78,312,36.05128205128205,0.9278350515463918,0.9690721649484536,0.8048780487804879,32,4,0.8723404255319149,0,0,0.7021276595744681,0,0,0.7446808510638298,0,0.7446808510638298,0,0.7021276595744681,0,0.9574468085106383,0,0,0,0,5,12,0.9946,0.990909090909091,0.990909090909091,0,1,1,1,1,0,0,0
120,R4_5,CB,70,183,26.254897959183673,0.40076335877862596,0.12643678160919541,0.8048780487804879,22,2,0.8148148148148148,0,0,0.8518518518518519,0,0,0.8518518518518519,0.8395061728395061,0,0,0,0,0.9012345679012346,0,0,0,0,4,51,0.9744,0.9493670886075949,0.9493670886075949,0,1,1,1,1,0,0,0
121,R1,QB,76,232,28.236842105263158,0.9572649572649573,0.7692307692307693,0.926829268292683,32,0,0,0.8529411764705882,0.8235294117647058,0,0.029411764705882353,0.029411764705882353,0,0,0,0.5588235294117647,0,0,0,0,0.35294117647058826,0.6470588235294118,0,4,207,0.9204,0.9714285714285714,0.9714285714285714,0,1,1,1,1,0,0,0
122,R2_3,WR,69,195,28.793320730938877,0.6277602523659306,0.06309148264984227,0.8536585365853658,7,2,0,0.030612244897959183,0.030612244897959183,0,0.9183673469387755,0.8775510204081632,0,0,0,0.8673469387755102,0,0.8877551020408163,0,0,0,0,0.8526315789473684,3,2351,0.8094,0.2597402597402597,0.2792207792207792,1,0,0,1,1,0,0,1
123,R4_5,ILB,74,253,32.479729729729726,0.9530516431924883,0.5727699530516432,0.8048780487804879,12,3,0.9705882352941176,0.014705882352941176,0.014705882352941176,0.9558823529411765,0,0,0.9558823529411765,0,0.9117647058823529,0,0,0,0,0,0,0,0,5,13,0.9935,1,1,0,1,1,1,1,0,0,0
124,R4_5,WR,74,200,25.675675675675677,0.7255520504731862,0.6340694006309149,0.8048780487804879,0,0,0.9897959183673469,0.030612244897959183,0.030612244897959183,0.9897959183673469,0.01020408163265306,0.01020408163265306,1,0.9285714285714286,1,0,1,0,0.9795918367346939,0,0,0,0,,,,,,,,0,0,1,0,0,0
125,R6_7,WR,70,215,30.84591836734694,0.9369085173501577,0.12618296529968454,0.8292682926829268,23,3,0.5102040816326531,0.030612244897959183,0.030612244897959183,0.6122448979591837,0.9285714285714286,0.8571428571428571,0,0,0,0,0,0.9693877551020408,0,0,0,0,0.968421052631579,4,262,0.9079,0.922077922077922,0.922077922077922,0,1,1,1,1,0,0,0
126,R4_5,RB,70,215,30.84591836734694,0.6918604651162791,0.3313953488372093,0.8536585365853658,0,0,0.625,0.8375,0.7,0,0.825,0.725,0,0,0,0.7375,0,0,0,0.9125,0.0125,0,0,3,980,0.8585,0.7173913043478262,0.75,1,0,1,1,1,0,0,0
127,R1,CB,74,193,24.777027027027028,0.6984732824427481,0.842911877394636,0.8048780487804879,32,5,0.9876543209876543,0,0,0.9876543209876543,0,0,0.8518518518518519,1,0,0,0,0,0.9629629629629629,0,0,0,0,4,48,0.9755,0.9556962025316456,0.9556962025316456,1,1,1,1,1,0,0,0
128,R2_3,CB,72,189,25.630208333333332,0.5610687022900763,0.4367816091954023,0.8048780487804879,5,0,1,0,0,1,0,0,1,0.9876543209876543,0.9629629629629629,0,0,0,0.9629629629629629,0,0,0,0,3,1716,0.8311,0.49367088607594933,0.4936708860759494,1,0,1,1,1,0,0,0
129,R2_3,ILB,76,255,31.036184210526315,0.9624413145539906,0.9342723004694836,0.8048780487804879,19,1,0.7941176470588235,0.014705882352941176,0.014705882352941176,0.7794117647058824,0,0,0.9264705882352942,0,0.9117647058823529,0,0,0,0.9264705882352942,0,0,0,0,4,56,0.9725,0.975,0.9666666666666667,1,1,1,1,1,0,0,0
130,R1,WR,72,193,26.172646604938272,0.6025236593059937,0.3659305993690852,0.8536585365853658,45,7,0.5102040816326531,0.9897959183673469,0.9489795918367347,0,0.9897959183673469,0.9897959183673469,0,0,0,0.8877551020408163,0,0.9693877551020408,0,0,0,0,0.9263157894736842,5,20,0.9903,1,1,1,1,1,1,1,0,0,0
131,R2_3,ILB,79,260,29.286973241467713,0.9765258215962441,1,0.8048780487804879,0,0,0.7794117647058824,0.014705882352941176,0.014705882352941176,0.7941176470588235,0,0,0.8676470588235294,0.8970588235294118,0.8382352941176471,0,0.9411764705882353,0,0,0,0,0,0,3,1968,0.8206,0.42500000000000004,0.4,1,0,0,1,1,0,0,0
132,R2_3,WR,74,205,26.31756756756757,0.832807570977918,0.6340694006309149,0.8292682926829268,5,1,0,0.030612244897959183,0.030612244897959183,0,0.9795918367346939,0.9795918367346939,0,0,0,0,0,1,0,0,0,0,0.9894736842105263,4,113,0.9495,0.9675324675324676,0.9675324675324676,1,1,1,1,1,0,0,0
133,R1,WR,73,185,24.40514167761306,0.34069400630914826,0.4921135646687697,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
134,R6_7,RB,70,225,32.28061224489796,0.8604651162790697,0.3313953488372093,0.8536585365853658,11,0,0.625,0.975,0.9875,0.7,0.9625,0.9625,0,0,0,0.975,0,0.8875,0,1,0.0125,0,0.9625,,,,,,,,1,0,1,0,0,0
135,R2_3,CB,70,190,27.259183673469387,0.5725190839694656,0.12643678160919541,0.8048780487804879,15,4,0.13580246913580246,0,0,0.20987654320987653,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2771,0.8019,0.21518987341772156,0.3227848101265823,0,0,0,1,1,0,0,1
136,R4_5,ILB,75,244,30.494577777777778,0.892018779342723,0.784037558685446,0.8048780487804879,23,1,0.9264705882352942,0.014705882352941176,0.014705882352941176,0.8676470588235294,0,0,0.9705882352941176,0.8529411764705882,0.9117647058823529,0,0.8529411764705882,0,0.9264705882352942,0,0,0,0,5,18,0.9911,0.9916666666666667,0.9916666666666667,1,1,1,1,1,0,0,0
137,R4_5,ILB,70,200,28.693877551020407,0.03755868544600939,0.009389671361502348,0.8048780487804879,6,2,0.8823529411764706,0.014705882352941176,0.014705882352941176,0.9558823529411765,0,0,0.7058823529411765,1,0,0,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,0,0
138,R4_5,CB,73,183,24.14130230812535,0.40076335877862596,0.6551724137931034,0.8048780487804879,18,0,0.8641975308641975,0,0,0.8888888888888888,0,0,0,0.654320987654321,0,0,0,0,0,0,0,0,0,3,730,0.8707,0.7531645569620253,0.7721518987341772,1,0,1,1,1,0,0,0
139,R1,CB,74,201,25.804054054054053,0.8778625954198473,0.842911877394636,0.8048780487804879,9,3,0.8888888888888888,0,0,0.9506172839506173,0,0,0,0.9506172839506173,0,0,0,0,0,0,0,0,0,4,312,0.9,0.879746835443038,0.879746835443038,0,1,1,1,1,0,0,1
140,R1,IDL,77,269,31.895260583572274,0.42783505154639173,0.845360824742268,0,17,1,,,,,,,,,,,,,,,,,,3,1063,0.8552,0.6363636363636364,0.6727272727272727,0,0,,1,0,0,0,0
141,R2_3,IDL,75,235,29.369777777777777,0.06701030927835051,0.3711340206185567,0.8048780487804879,11,0,1,0,0,1,0,0,0.9787234042553191,0,0.9574468085106383,0,0.9148936170212766,0,0,0,0,0,0,3,1396,0.85,0.509090909090909,0.6272727272727273,-3,0,1,1,1,0,0,0
142,R6_7,QB,74,197,25.29054054054054,0.2698412698412698,0.373015873015873,0.926829268292683,2,0,0,0.7323943661971831,0.8169014084507042,0,0,0,0,0,0,0.6619718309859155,0,0,0,0.8028169014084507,0.7605633802816901,0.7887323943661971,0,3,1245,0.8347,0.589041095890411,0.4931506849315068,5,0,0,1,1,0,0,0
143,R2_3,ILB,73,230,30.34152749108651,0.7186440677966102,0.38305084745762713,0.8048780487804879,25,2,0.9827586206896551,0.005747126436781609,0.005747126436781609,0.9942528735632183,0,0,0.9425287356321839,0,0.8908045977011494,0,0.8563218390804598,0,0,0,0,0,0,3,529,0.8763,0.8394160583941606,0.8394160583941606,3,0,1,1,1,0,0,1
144,R2_3,ILB,75,238,29.744711111111112,0.8949152542372881,0.8033898305084746,0.8048780487804879,25,2,0.9655172413793104,0.005747126436781609,0.005747126436781609,0.9540229885057471,0,0,1,0.9022988505747126,0.9942528735632183,0,0.9942528735632183,0,0,0,0,0,0,4,220,0.9167,0.9343065693430657,0.927007299270073,3,1,1,1,1,0,0,1
145,R2_3,CB,72,195,26.44386574074074,0.7335423197492164,0.46394984326018807,0.8048780487804879,24,6,0.9487179487179487,0.005128205128205128,0.005128205128205128,0.9641025641025641,0,0,0.9384615384615385,0.9692307692307692,0,0,0,0,0.9538461538461539,0,0,0,0,4,187,0.9256,0.9202453987730062,0.9202453987730062,3,1,1,1,1,0,0,0
146,R2_3,IDL,77,265,31.42098161578681,0.4186991869918699,0.8489795918367347,0.8048780487804879,8,0,1,0.007246376811594203,0.007246376811594203,0.9927536231884058,0,0,1,0,0.9927536231884058,0,1,0,0,0,0,0,0,3,1827,0.8194,0.34745762711864403,0.3135593220338983,3,0,0,1,1,0,0,0
147,R4_5,WR,75,220,27.49511111111111,0.974025974025974,0.8246753246753247,0.8536585365853658,8,2,0.6484848484848484,1,0.9757575757575757,0.7333333333333333,0.9515151515151515,0.9030303030303031,0,0,0,0.9454545454545454,0,0.9333333333333333,0,1,0,0,0.9104477611940298,4,304,0.8992,0.868421052631579,0.875,3,1,1,1,1,0,0,0
148,R6_7,QB,76,240,29.210526315789473,0.9841269841269841,0.7380952380952381,0.926829268292683,0,0,0,0.014084507042253521,0.08450704225352113,0,0,0,0,0,0,0.676056338028169,0,0,0,0,0.8591549295774648,0.8591549295774648,0,,,,,,,,0,0,1,0,0,0
149,R2_3,QB,73,205,27.043535372490147,0.4365079365079365,0.1349206349206349,0.9512195121951219,0,0,0,1,0.9295774647887324,0,1,1,0,0,0,0.9436619718309859,0,0,0,1,0.9859154929577465,0.971830985915493,0,4,63,0.969,0.9863013698630136,0.9863013698630136,3,1,1,1,1,0,0,0
150,R4_5,WR,71,184,25.659988097599683,0.36038961038961037,0.262987012987013,0.8292682926829268,16,1,0,0.01818181818181818,0.01818181818181818,0,0.9575757575757575,0.9636363636363636,0,0,0,0,0,0.9818181818181818,0,0,0,0,0.9626865671641791,4,288,0.9023,0.8947368421052632,0.8881578947368421,3,1,1,1,1,0,0,0
151,R2_3,TE,76,242,29.45394736842105,0.5944055944055944,0.44755244755244755,0.8292682926829268,16,2,0.6382978723404256,0,0,0.6808510638297872,1,0.9787234042553191,0,0,0,0,0,1,0,0,0,0,0.9722222222222222,,,,,,,,1,0,1,0,0,0
152,R4_5,RB,71,220,30.68042055147788,0.8269230769230769,0.5096153846153846,0.8536585365853658,8,1,0.7714285714285715,0.9928571428571429,0.9568345323741008,0.8142857142857143,0.9714285714285714,0.8561151079136691,0,0,0,0.9784172661870504,0,0,0,1,0,0,0,2,3659,0.7397,0.04629629629629628,0.009259259259259259,3,0,0,1,1,0,0,0
153,R6_7,WR,72,185,25.087770061728396,0.37012987012987014,0.39285714285714285,0.8536585365853658,7,0,0.9515151515151515,0.006060606060606061,0.006060606060606061,0.9696969696969697,0.9393939393939394,0.896969696969697,0,0,0,0.8424242424242424,0,0.9575757575757575,0,0,0,0,0.9104477611940298,3,750,0.8635,0.736842105263158,0.7171052631578947,3,0,1,1,1,0,0,0
154,R1,EDGE,77,250,29.64243548659133,0.6507936507936508,0.873015873015873,0.8048780487804879,15,1,1,0,0,1,0,0,1,0.8484848484848485,1,0,1,0,0,0,0,0,0,5,2,0.9987,1,1,2,1,1,1,1,0,0,0
155,R2_3,IDL,76,290,35.296052631578945,0.7032520325203252,0.6448979591836734,0.8048780487804879,21,4,0.9927536231884058,0.007246376811594203,0.007246376811594203,0.9855072463768116,0,0,0.9855072463768116,0.9855072463768116,0.9855072463768116,0,0.9492753623188406,0,0,0,0,0,0,5,16,0.9919,0.9745762711864406,0.9745762711864406,2,1,1,1,1,0,0,0
156,R1,WR,74,188,24.135135135135137,0.5097402597402597,0.6623376623376623,0.8536585365853658,51,6,0.9212121212121213,0.9393939393939394,0.9151515151515152,0.9090909090909091,1,0.9818181818181818,0,0,0,0.9030303030303031,0,1,0,0,0,0,0.9402985074626866,4,82,0.9621,0.9736842105263158,0.9736842105263158,2,1,1,1,1,0,0,0
157,R2_3,CB,73,210,27.70313379620942,0.9561128526645768,0.7021943573667712,0.8048780487804879,9,0,0.9948717948717949,0.005128205128205128,0.005128205128205128,0.9897435897435898,0,0,0.9692307692307692,0.9487179487179487,1,0,0,0,0.9948717948717949,0,0,0,0,4,55,0.9727,0.9447852760736196,0.9447852760736196,2,1,1,1,1,0,0,1
158,R1,CB,71,195,27.194009125173576,0.7335423197492164,0.2445141065830721,0.8048780487804879,24,6,0.9384615384615385,0.005128205128205128,0.005128205128205128,0.9333333333333333,0,0,0.9743589743589743,0.9641025641025641,0.9743589743589743,0,0,0,0,0,0,0,0,4,126,0.9441,0.9386503067484663,0.9386503067484663,2,1,1,1,1,0,0,0
159,R1,CB,72,192,26.037037037037038,0.6896551724137931,0.46394984326018807,0.8048780487804879,36,4,1,0.005128205128205128,0.005128205128205128,0.9794871794871794,0,0,0.9897435897435898,0.9794871794871794,0.9692307692307692,0,1,0,0.9538461538461539,0,0,0,0,5,14,0.9926,0.9938650306748467,0.9938650306748467,2,1,1,1,1,0,0,1
160,R1,WR,77,210,24.899645808736718,0.9318181818181818,0.9642857142857143,0.8536585365853658,20,3,0.6484848484848484,0.8545454545454545,0.8545454545454545,0.7333333333333333,0.9818181818181818,0.9757575757575757,0,0,0,0.8666666666666667,0,0.9757575757575757,0,0,0,0,0.9477611940298507,4,258,0.9087,0.9210526315789473,0.9210526315789473,2,1,1,1,1,0,0,0
161,R2_3,ILB,77,250,29.64243548659133,0.9627118644067797,0.9932203389830508,0.8048780487804879,36,7,0.9425287356321839,0.005747126436781609,0.005747126436781609,0.9712643678160919,0,0,0.9885057471264368,0.9770114942528736,1,0,0.9885057471264368,0,0,0,0,0,0,4,331,0.8986,0.9051094890510949,0.9051094890510949,2,1,1,1,1,0,0,0
162,R6_7,CB,73,191,25.196659786076186,0.677115987460815,0.7021943573667712,0.8048780487804879,7,1,0.958974358974359,0.005128205128205128,0.005128205128205128,0.9487179487179487,0,0,0.8256410256410256,0.9692307692307692,0,0,0,0,0.9538461538461539,0,0,0,0,3,1716,0.8311,0.4785276073619632,0.4723926380368098,2,0,1,1,1,0,0,0
163,R1,EDGE,76,270,32.86184210526316,0.9047619047619048,0.6666666666666666,0.8048780487804879,6,1,0.9696969696969697,0,0,0.9696969696969697,0,0,0.9696969696969697,1,0.9696969696969697,0,0.9696969696969697,0,0,0,0,0,0,4,59,0.9705,0.9714285714285714,0.9714285714285714,2,1,1,1,1,0,0,0
164,R4_5,RB,73,225,29.681929067367236,0.8846153846153846,0.875,0.8536585365853658,21,2,0,0.9642857142857143,0.8920863309352518,0,0.9642857142857143,0.8992805755395683,0,0,0,0.920863309352518,0,0.9357142857142857,0,0.9428571428571428,0,0,0.9464285714285714,4,152,0.9351,0.9722222222222222,0.9814814814814815,2,1,1,1,1,0,0,0
165,R6_7,WR,68,170,25.845588235294116,0.08766233766233766,0.01948051948051948,0.8536585365853658,1,1,0,0.8545454545454545,0.8484848484848485,0,0.9454545454545454,0.9090909090909091,0,0,0,0.8303030303030303,0,0.9575757575757575,0,0,0,0,0.8880597014925373,,,,,,,,0,0,1,0,0,0
166,R6_7,RB,71,222,30.959333465582226,0.8701923076923077,0.5096153846153846,0.9512195121951219,3,0,0.7714285714285715,1,0.9856115107913669,0,1,0.920863309352518,0,0,0,0.9856115107913669,0,0.9785714285714285,0,0.9928571428571429,1,0,0.9553571428571429,,,,,,,,0,0,1,0,0,0
167,R1,IDL,71,300,41.83693711565166,0.8292682926829268,0.0163265306122449,0.7804878048780488,1,0,0.427536231884058,0.007246376811594203,0.007246376811594203,0.32608695652173914,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0
168,R1,IDL,77,305,36.163771293641425,0.8699186991869918,0.8489795918367347,0.8048780487804879,27,3,0.9130434782608695,0.007246376811594203,0.007246376811594203,0.8840579710144928,0,0,0.9420289855072463,0,0.9492753623188406,0,0.9492753623188406,0,1,0,0,0,0,5,1,0.9995,1,1,1,1,1,1,1,0,0,0
169,R4_5,CB,74,210,26.95945945945946,0.9561128526645768,0.8714733542319749,0.8048780487804879,30,5,0.9333333333333333,0.005128205128205128,0.005128205128205128,0.9435897435897436,0,0,0.8564102564102564,0.9794871794871794,0.9743589743589743,0,0,0,0.9538461538461539,0,0,0,0,5,4,0.9976,1,1,1,1,1,1,1,0,0,0
170,R2_3,IDL,78,312,36.05128205128205,0.9349593495934959,0.9591836734693877,0.8048780487804879,33,4,0.9782608695652174,0.007246376811594203,0.007246376811594203,0.9782608695652174,0,0,0.9565217391304348,0.8913043478260869,0.9637681159420289,0,0.9855072463768116,0,0,0,0,0,0,5,12,0.9946,0.9830508474576272,0.9915254237288136,1,1,1,1,1,0,0,0
171,R6_7,EDGE,74,247,31.70945945945946,0.6031746031746031,0.19047619047619047,0.8292682926829268,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,804,0.8652,0.7428571428571429,0.7714285714285715,1,0,1,1,1,0,0,0
172,R4_5,CB,70,183,26.254897959183673,0.42946708463949845,0.09090909090909091,0.8048780487804879,21,2,0.9846153846153847,0.005128205128205128,0.005128205128205128,0.9948717948717949,0,0,0.8564102564102564,0.9948717948717949,0,0,0,0,0.9538461538461539,0,0,0,0,4,51,0.9744,0.950920245398773,0.950920245398773,1,1,1,1,1,0,0,0
173,R1,QB,76,232,28.236842105263158,0.9682539682539683,0.7380952380952381,0.926829268292683,33,1,0.9154929577464789,0.9859154929577465,0.8873239436619719,0.9436619718309859,0,0,0,0,0,0.7746478873239436,0,0,0,0.971830985915493,0.8873239436619719,0.9014084507042254,0,4,207,0.9204,0.9452054794520548,0.9452054794520548,1,1,1,1,1,0,0,0
174,R2_3,WR,69,195,28.793320730938877,0.6363636363636364,0.05519480519480519,0.8536585365853658,7,2,0.6484848484848484,0.9090909090909091,0.8848484848484849,0.7333333333333333,0.9939393939393939,0.9878787878787879,0,0,0,0.8121212121212121,0,0.9818181818181818,0,0,0,0,0.9626865671641791,3,2351,0.8094,0.24342105263157898,0.28289473684210525,2,0,0,1,1,0,0,1
175,R2_3,WR,74,204,26.18918918918919,0.8506493506493507,0.6623376623376623,0.8292682926829268,24,2,0,0.01818181818181818,0.01818181818181818,0,0.8545454545454545,0.6060606060606061,0,0,0,0,0,0.8363636363636363,0,0,0,0,0.8283582089552238,3,461,0.8848,0.8092105263157895,0.7894736842105263,1,0,1,1,1,0,0,0
176,R4_5,ILB,74,253,32.479729729729726,0.9728813559322034,0.6067796610169491,0.8048780487804879,15,2,0.9942528735632183,0.005747126436781609,0.005747126436781609,0.9885057471264368,0,0,0.9770114942528736,0.9942528735632183,0.9712643678160919,0,0.9770114942528736,0,0.9770114942528736,0,0,0,0,5,13,0.9935,1,1,1,1,1,1,1,0,0,0
177,R1,QB,76,230,27.99342105263158,0.9444444444444444,0.7380952380952381,0.926829268292683,17,1,0,0.8873239436619719,0.6901408450704225,0,0,0,0,0,0,0.4084507042253521,0,0,0,0,0.6197183098591549,0.6619718309859155,0,4,56,0.9724,1,1,0,1,1,1,1,0,0,0
